community,liter_num,done_date,developer,floor,area,num_beds,price_per_m,date
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,17-19,,2,137900,2023-02-15
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,20-24,,2,137900,2023-02-15
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-6,97.0,3,106500,2023-02-15
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,7-10,97.0,3,106500,2023-02-15
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,11-16,97.0,3,106500,2023-02-15
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,17-19,97.0,3,106500,2023-02-15
ЖК «Fresh»,3,2 квартал 2023,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,20-24,97.0,3,106500,2023-02-15
ЖК «Fresh»,4,3 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-6,40.0,1,144000,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,7-10,40.0,1,146200,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,11-16,40.0,1,147300,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,17-19,40.0,1,149600,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,20-24,40.0,1,150700,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-6,42.0,1,146200,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,7-10,42.0,1,148400,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,11-16,42.0,1,149600,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,17-19,42.0,1,151800,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,20-24,42.0,1,152900,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-6,41.0,1,148400,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,7-10,41.0,1,150700,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,11-16,41.0,1,151800,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,17-19,41.0,1,154000,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,20-24,41.0,1,155100,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-6,65.0,2,128000,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,7-10,65.0,2,128000,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,11-16,65.0,2,129100,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,17-19,65.0,2,131300,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,20-24,65.0,2,131300,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-6,67.0,2,140700,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,7-10,67.0,2,142900,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,11-16,67.0,2,145100,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,17-19,67.0,2,148400,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,20-24,67.0,2,151800,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-6,92.0,3,125800,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,7-10,92.0,3,126900,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,11-16,92.0,3,128000,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,17-19,92.0,3,130200,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,20-24,92.0,3,131300,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,3-6,95.0,3,115300,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,7-10,95.0,3,116400,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,11-16,95.0,3,117500,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,17-19,95.0,3,119700,2023-02-15
ЖК «Fresh»,4,4 квартал 2024,ООО «АВА ДЕВЕЛОПМЕНТ ПЛЮС»,20-24,95.0,3,120800,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,30.0,1,163700,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,30.0,1,164800,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,30.0,1,165900,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,30.0,1,167000,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,30.0,1,168100,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,30.0,1,169200,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,34.0,1,158200,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,34.0,1,159300,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,34.0,1,160400,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,34.0,1,161500,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,34.0,1,162600,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,34.0,1,163700,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,38.0,1,149300,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,38.0,1,150400,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,38.0,1,151500,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,38.0,1,152700,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,38.0,1,153800,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,38.0,1,154900,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,42.0,1,138300,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,42.0,1,139400,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,42.0,1,140500,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,42.0,1,141600,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,42.0,1,142700,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,42.0,1,143800,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,58.0,2,121700,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,58.0,2,122800,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,58.0,2,123900,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,58.0,2,125000,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,58.0,2,126100,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,58.0,2,127200,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,63.0,2,120600,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,63.0,2,121700,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,63.0,2,122800,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,63.0,2,123900,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,63.0,2,125000,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,63.0,2,126100,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,66.0,2,116200,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,66.0,2,117300,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,66.0,2,118400,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,66.0,2,119500,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,66.0,2,120600,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,66.0,2,121700,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,76.0,3,126100,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,76.0,3,127200,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,76.0,3,128300,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,76.0,3,129400,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,76.0,3,130500,2023-02-15
ЖК «Novella»,1,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,76.0,3,131600,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,26.0,1,182200,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,26.0,1,183300,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,26.0,1,184400,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,26.0,1,185500,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,26.0,1,186700,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,26.0,1,187800,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,39.0,1,162300,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,39.0,1,163400,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,39.0,1,164500,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,39.0,1,165600,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,39.0,1,166700,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,39.0,1,167900,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,58.0,2,132700,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,58.0,2,133800,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,58.0,2,134900,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,58.0,2,136000,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,58.0,2,137100,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,58.0,2,138200,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,81.0,3,129400,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,81.0,3,130500,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,81.0,3,131600,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,81.0,3,132700,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,81.0,3,133800,2023-02-15
ЖК «Novella»,2,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,81.0,3,134900,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,26.0,0,177200,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,26.0,0,178300,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,26.0,0,179400,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,26.0,0,180500,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,38.0,1,157300,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,38.0,1,158400,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,38.0,1,159500,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,38.0,1,160600,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,58.0,2,150700,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,58.0,2,151800,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,58.0,2,152900,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,58.0,2,154000,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,82.0,3,118900,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,82.0,3,120000,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,82.0,3,121100,2023-02-15
ЖК «Novella»,3,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,82.0,3,122200,2023-02-15
ЖК «Novella»,4,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,43.0,1,133900,2023-02-15
ЖК «Novella»,4,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,43.0,1,135000,2023-02-15
ЖК «Novella»,4,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,43.0,1,136200,2023-02-15
ЖК «Novella»,4,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,43.0,1,137300,2023-02-15
ЖК «Novella»,4,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,43.0,1,138400,2023-02-15
ЖК «Novella»,4,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,43.0,1,139500,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,38.0,1,145200,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,38.0,1,146300,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,38.0,1,147400,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,38.0,1,148500,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,38.0,1,149700,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,38.0,1,150800,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,40.0,1,133900,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,40.0,1,135000,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,40.0,1,136200,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,40.0,1,137300,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,40.0,1,138400,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,40.0,1,139500,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,67.0,2,111400,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,67.0,2,112500,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,67.0,2,113700,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,67.0,2,114800,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,67.0,2,115900,2023-02-15
ЖК «Novella»,5,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,67.0,2,117000,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,62.0,2,115900,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,62.0,2,117000,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,62.0,2,118200,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,62.0,2,119300,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,62.0,2,120400,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,62.0,2,121500,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,67.0,2,111400,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,67.0,2,112500,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,67.0,2,113700,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,67.0,2,114800,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,67.0,2,115900,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,67.0,2,117000,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,1-2,77.0,3,115900,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,3-4,77.0,3,117000,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,5-8,77.0,3,118200,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,9-12,77.0,3,119300,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,13-15,77.0,3,120400,2023-02-15
ЖК «Novella»,6,4 квартал 2023,ООО «Специализированный застройщик АСК 6»,16-19,77.0,3,121500,2023-02-15
ЖК «Спортивный парк»,12,1 квартал 2022,ООО «АЛЬФА»,1-8,,1,98500,2023-02-15
ЖК «Спортивный парк»,7,2 квартал 2022,ООО «АЛЬФА»,1-8,45.0,1,101800,2023-02-15
ЖК «Role Clef»,nan,2 полугодие 2021 ,ООО «Уютный дом»,2-12,,1,586000,2023-02-15
ЖК «Role Clef»,nan,2 полугодие 2021 ,ООО «Уютный дом»,2-12,,2,400000,2023-02-15
ЖК «Role Clef»,nan,2 полугодие 2021 ,ООО «Уютный дом»,2-12,,3,395000,2023-02-15
ЖК «Мелодия»,nan,дом сдан,,5,,2,94000,2023-02-15
ЖК «Мелодия»,nan,дом сдан,,11,,2,94000,2023-02-15
